datetime,exchange_code,stock_code,high,low,open,close,volume
2025-04-29 12:00:00,NSE,BOSLIM,28825.0,28765.0,28825.0,28795.0,298
2025-04-29 12:05:00,NSE,BOSLIM,28880.0,28790.0,28795.0,28855.0,321
2025-04-29 12:10:00,NSE,BOSLIM,28880.0,28800.0,28855.0,28840.0,274
2025-04-29 12:15:00,NSE,BOSLIM,28900.0,28840.0,28840.0,28880.0,161
2025-04-29 12:20:00,NSE,BOSLIM,28885.0,28830.0,28880.0,28860.0,126
2025-04-29 12:25:00,NSE,BOSLIM,28880.0,28850.0,28860.0,28860.0,166
2025-04-29 12:30:00,NSE,BOSLIM,28915.0,28860.0,28860.0,28910.0,83
2025-04-29 12:35:00,NSE,BOSLIM,28925.0,28900.0,28915.0,28905.0,95
2025-04-29 12:40:00,NSE,BOSLIM,28925.0,28895.0,28905.0,28895.0,80
2025-04-29 12:45:00,NSE,BOSLIM,28920.0,28895.0,28895.0,28920.0,39
2025-04-29 12:50:00,NSE,BOSLIM,28925.0,28895.0,28920.0,28915.0,115
2025-04-29 12:55:00,NSE,BOSLIM,28925.0,28895.0,28915.0,28900.0,126
2025-04-29 13:00:00,NSE,BOSLIM,28960.0,28900.0,28900.0,28960.0,166
2025-04-29 13:05:00,NSE,BOSLIM,29015.0,28945.0,28960.0,29010.0,444
2025-04-29 13:10:00,NSE,BOSLIM,29030.0,28995.0,29010.0,29010.0,473
2025-04-29 13:15:00,NSE,BOSLIM,29030.0,29010.0,29010.0,29015.0,188
2025-04-29 13:20:00,NSE,BOSLIM,29050.0,29015.0,29015.0,29050.0,213
2025-04-29 13:25:00,NSE,BOSLIM,29050.0,29000.0,29050.0,29000.0,185
2025-04-29 13:30:00,NSE,BOSLIM,29010.0,29000.0,29000.0,29000.0,72
2025-04-29 13:35:00,NSE,BOSLIM,29015.0,29000.0,29000.0,29000.0,33
2025-04-29 13:40:00,NSE,BOSLIM,29015.0,29000.0,29000.0,29015.0,105
2025-04-29 13:45:00,NSE,BOSLIM,29020.0,29000.0,29015.0,29005.0,58
2025-04-29 13:50:00,NSE,BOSLIM,29030.0,29005.0,29020.0,29015.0,154
2025-04-29 13:55:00,NSE,BOSLIM,29020.0,29000.0,29015.0,29010.0,182
2025-04-29 14:00:00,NSE,BOSLIM,29080.0,29005.0,29010.0,29060.0,316
2025-04-29 14:05:00,NSE,BOSLIM,29075.0,29025.0,29060.0,29025.0,209
2025-04-29 14:10:00,NSE,BOSLIM,29075.0,29025.0,29025.0,29035.0,277
2025-04-29 14:15:00,NSE,BOSLIM,29065.0,29025.0,29035.0,29050.0,151
2025-04-29 14:20:00,NSE,BOSLIM,29055.0,29025.0,29050.0,29035.0,161
2025-04-29 14:25:00,NSE,BOSLIM,29045.0,29010.0,29035.0,29015.0,216
2025-04-29 14:30:00,NSE,BOSLIM,29045.0,29005.0,29015.0,29015.0,190
2025-04-29 14:35:00,NSE,BOSLIM,29040.0,29015.0,29025.0,29015.0,186
2025-04-29 14:40:00,NSE,BOSLIM,29050.0,29015.0,29015.0,29045.0,301
2025-04-29 14:45:00,NSE,BOSLIM,29175.0,29045.0,29045.0,29155.0,1344
2025-04-29 14:50:00,NSE,BOSLIM,29230.0,29145.0,29160.0,29175.0,876
2025-04-29 14:55:00,NSE,BOSLIM,29160.0,29100.0,29160.0,29120.0,776
2025-04-29 15:00:00,NSE,BOSLIM,29200.0,29060.0,29110.0,29180.0,2885
2025-04-29 15:05:00,NSE,BOSLIM,29195.0,29120.0,29180.0,29125.0,1337
2025-04-29 15:10:00,NSE,BOSLIM,29155.0,29100.0,29120.0,29155.0,1117
2025-04-29 15:15:00,NSE,BOSLIM,29195.0,29140.0,29155.0,29195.0,2076
2025-04-29 15:20:00,NSE,BOSLIM,29200.0,29175.0,29185.0,29180.0,1415
2025-04-29 15:25:00,NSE,BOSLIM,29250.0,29180.0,29180.0,29250.0,631
2025-04-30 09:15:00,NSE,BOSLIM,29270.0,29100.0,29200.0,29205.0,1459
2025-04-30 09:20:00,NSE,BOSLIM,29270.0,29205.0,29230.0,29205.0,521
2025-04-30 09:25:00,NSE,BOSLIM,29270.0,29185.0,29205.0,29270.0,818
2025-04-30 09:30:00,NSE,BOSLIM,29390.0,29245.0,29245.0,29375.0,666
2025-04-30 09:35:00,NSE,BOSLIM,29385.0,29300.0,29380.0,29380.0,464
2025-04-30 09:40:00,NSE,BOSLIM,29385.0,29280.0,29385.0,29290.0,310
2025-04-30 09:45:00,NSE,BOSLIM,29385.0,29295.0,29295.0,29340.0,237
2025-04-30 09:50:00,NSE,BOSLIM,29435.0,29335.0,29340.0,29415.0,444
2025-04-30 09:55:00,NSE,BOSLIM,29450.0,29330.0,29420.0,29340.0,663
2025-04-30 10:00:00,NSE,BOSLIM,29440.0,29340.0,29340.0,29365.0,298
2025-04-30 10:05:00,NSE,BOSLIM,29435.0,29365.0,29370.0,29415.0,194
2025-04-30 10:10:00,NSE,BOSLIM,29415.0,29350.0,29415.0,29390.0,154
2025-04-30 10:15:00,NSE,BOSLIM,29390.0,29355.0,29390.0,29365.0,63
2025-04-30 10:20:00,NSE,BOSLIM,29410.0,29360.0,29365.0,29410.0,106
2025-04-30 10:25:00,NSE,BOSLIM,29450.0,29375.0,29410.0,29375.0,503
2025-04-30 10:30:00,NSE,BOSLIM,29450.0,29375.0,29375.0,29445.0,439
2025-04-30 10:35:00,NSE,BOSLIM,29450.0,29400.0,29445.0,29445.0,259
2025-04-30 10:40:00,NSE,BOSLIM,29495.0,29430.0,29445.0,29490.0,492
2025-04-30 10:45:00,NSE,BOSLIM,29555.0,29480.0,29490.0,29535.0,601
2025-04-30 10:50:00,NSE,BOSLIM,29560.0,29510.0,29535.0,29545.0,169
2025-04-30 10:55:00,NSE,BOSLIM,29630.0,29540.0,29545.0,29610.0,321
2025-04-30 11:00:00,NSE,BOSLIM,29680.0,29615.0,29630.0,29675.0,384
2025-04-30 11:05:00,NSE,BOSLIM,29685.0,29605.0,29655.0,29620.0,447
2025-04-30 11:10:00,NSE,BOSLIM,29625.0,29580.0,29620.0,29605.0,218
2025-04-30 11:15:00,NSE,BOSLIM,29625.0,29575.0,29605.0,29600.0,127
2025-04-30 11:20:00,NSE,BOSLIM,29605.0,29570.0,29600.0,29590.0,128
2025-04-30 11:25:00,NSE,BOSLIM,29600.0,29540.0,29590.0,29590.0,145
2025-04-30 11:30:00,NSE,BOSLIM,29595.0,29540.0,29590.0,29575.0,235
2025-04-30 11:35:00,NSE,BOSLIM,29620.0,29570.0,29575.0,29610.0,129
2025-04-30 11:40:00,NSE,BOSLIM,29615.0,29585.0,29610.0,29590.0,88
2025-04-30 11:45:00,NSE,BOSLIM,29600.0,29540.0,29590.0,29580.0,155
2025-04-30 11:50:00,NSE,BOSLIM,29600.0,29580.0,29580.0,29600.0,95
2025-04-30 11:55:00,NSE,BOSLIM,29650.0,29600.0,29600.0,29635.0,291
2025-04-30 12:00:00,NSE,BOSLIM,29680.0,29620.0,29635.0,29655.0,407
2025-04-30 12:05:00,NSE,BOSLIM,29675.0,29585.0,29655.0,29605.0,348
2025-04-30 12:10:00,NSE,BOSLIM,29625.0,29570.0,29605.0,29585.0,73
2025-04-30 12:15:00,NSE,BOSLIM,29610.0,29575.0,29595.0,29610.0,42
2025-04-30 12:20:00,NSE,BOSLIM,29615.0,29575.0,29610.0,29610.0,81
2025-04-30 12:25:00,NSE,BOSLIM,29635.0,29580.0,29610.0,29610.0,112
2025-04-30 12:30:00,NSE,BOSLIM,29630.0,29600.0,29610.0,29605.0,34
2025-04-30 12:35:00,NSE,BOSLIM,29630.0,29600.0,29605.0,29600.0,52
2025-04-30 12:40:00,NSE,BOSLIM,29600.0,29585.0,29600.0,29585.0,140
2025-04-30 12:45:00,NSE,BOSLIM,29605.0,29585.0,29585.0,29585.0,36
2025-04-30 12:50:00,NSE,BOSLIM,29610.0,29580.0,29585.0,29590.0,37
2025-04-30 12:55:00,NSE,BOSLIM,29610.0,29585.0,29590.0,29605.0,57
2025-04-30 13:00:00,NSE,BOSLIM,29605.0,29530.0,29605.0,29560.0,397
2025-04-30 13:05:00,NSE,BOSLIM,29575.0,29550.0,29560.0,29570.0,61
2025-04-30 13:10:00,NSE,BOSLIM,29570.0,29550.0,29570.0,29550.0,163
2025-04-30 13:15:00,NSE,BOSLIM,29605.0,29545.0,29550.0,29585.0,495
2025-04-30 13:20:00,NSE,BOSLIM,29585.0,29560.0,29585.0,29575.0,66
2025-04-30 13:25:00,NSE,BOSLIM,29575.0,29545.0,29575.0,29555.0,32
2025-04-30 13:30:00,NSE,BOSLIM,29580.0,29555.0,29555.0,29565.0,42
2025-04-30 13:35:00,NSE,BOSLIM,29600.0,29565.0,29565.0,29600.0,68
2025-04-30 13:40:00,NSE,BOSLIM,29600.0,29580.0,29600.0,29585.0,26
2025-04-30 13:45:00,NSE,BOSLIM,29585.0,29510.0,29575.0,29510.0,274
2025-04-30 13:50:00,NSE,BOSLIM,29525.0,29470.0,29510.0,29490.0,316
2025-04-30 13:55:00,NSE,BOSLIM,29490.0,29470.0,29490.0,29480.0,66
2025-04-30 14:00:00,NSE,BOSLIM,29495.0,29475.0,29480.0,29495.0,65
2025-04-30 14:05:00,NSE,BOSLIM,29485.0,29450.0,29480.0,29450.0,302
2025-04-30 14:10:00,NSE,BOSLIM,29455.0,29400.0,29455.0,29425.0,1443
2025-04-30 14:15:00,NSE,BOSLIM,29430.0,29400.0,29425.0,29405.0,265
2025-04-30 14:20:00,NSE,BOSLIM,29430.0,29400.0,29405.0,29405.0,206
2025-04-30 14:25:00,NSE,BOSLIM,29410.0,29400.0,29405.0,29410.0,123
2025-04-30 14:30:00,NSE,BOSLIM,29430.0,29395.0,29410.0,29400.0,87
2025-04-30 14:35:00,NSE,BOSLIM,29410.0,29395.0,29400.0,29400.0,114
2025-04-30 14:40:00,NSE,BOSLIM,29440.0,29400.0,29400.0,29430.0,145
2025-04-30 14:45:00,NSE,BOSLIM,29445.0,29420.0,29430.0,29425.0,265
2025-04-30 14:50:00,NSE,BOSLIM,29445.0,29425.0,29430.0,29445.0,96
2025-04-30 14:55:00,NSE,BOSLIM,29475.0,29435.0,29445.0,29460.0,136
2025-04-30 15:00:00,NSE,BOSLIM,29555.0,29450.0,29450.0,29510.0,829
2025-04-30 15:05:00,NSE,BOSLIM,29530.0,29510.0,29515.0,29515.0,667
2025-04-30 15:10:00,NSE,BOSLIM,29525.0,29475.0,29520.0,29480.0,1042
2025-04-30 15:15:00,NSE,BOSLIM,29595.0,29480.0,29480.0,29565.0,2518
2025-04-30 15:20:00,NSE,BOSLIM,29570.0,29285.0,29570.0,29305.0,4296
2025-04-30 15:25:00,NSE,BOSLIM,29335.0,29230.0,29335.0,29230.0,2918
2025-05-02 09:15:00,NSE,BOSLIM,29615.0,29430.0,29595.0,29530.0,628
2025-05-02 09:20:00,NSE,BOSLIM,29530.0,29390.0,29530.0,29475.0,290
2025-05-02 09:25:00,NSE,BOSLIM,29545.0,29450.0,29480.0,29455.0,209
2025-05-02 09:30:00,NSE,BOSLIM,29465.0,29380.0,29455.0,29415.0,112
2025-05-02 09:35:00,NSE,BOSLIM,29520.0,29400.0,29415.0,29505.0,355
2025-05-02 09:40:00,NSE,BOSLIM,29550.0,29490.0,29505.0,29540.0,113
2025-05-02 09:45:00,NSE,BOSLIM,29575.0,29540.0,29540.0,29550.0,231
2025-05-02 09:50:00,NSE,BOSLIM,29570.0,29530.0,29550.0,29555.0,82
2025-05-02 09:55:00,NSE,BOSLIM,29595.0,29540.0,29550.0,29570.0,189
2025-05-02 10:00:00,NSE,BOSLIM,29620.0,29555.0,29580.0,29555.0,140
2025-05-02 10:05:00,NSE,BOSLIM,29610.0,29555.0,29555.0,29585.0,138
2025-05-02 10:10:00,NSE,BOSLIM,29625.0,29580.0,29585.0,29580.0,210
2025-05-02 10:15:00,NSE,BOSLIM,29600.0,29575.0,29590.0,29575.0,61
2025-05-02 10:20:00,NSE,BOSLIM,29575.0,29500.0,29575.0,29505.0,88
2025-05-02 10:25:00,NSE,BOSLIM,29510.0,29475.0,29510.0,29500.0,76
2025-05-02 10:30:00,NSE,BOSLIM,29555.0,29465.0,29500.0,29555.0,196
2025-05-02 10:35:00,NSE,BOSLIM,29680.0,29555.0,29555.0,29675.0,380
2025-05-02 10:40:00,NSE,BOSLIM,29710.0,29650.0,29675.0,29710.0,541
2025-05-02 10:45:00,NSE,BOSLIM,29805.0,29695.0,29740.0,29715.0,434
2025-05-02 10:50:00,NSE,BOSLIM,29800.0,29635.0,29735.0,29650.0,198
2025-05-02 10:55:00,NSE,BOSLIM,29770.0,29655.0,29655.0,29755.0,176
2025-05-02 11:00:00,NSE,BOSLIM,29860.0,29740.0,29755.0,29840.0,526
2025-05-02 11:05:00,NSE,BOSLIM,29940.0,29840.0,29840.0,29890.0,307
2025-05-02 11:10:00,NSE,BOSLIM,29910.0,29815.0,29890.0,29815.0,149
2025-05-02 11:15:00,NSE,BOSLIM,29825.0,29780.0,29820.0,29785.0,153
2025-05-02 11:20:00,NSE,BOSLIM,29785.0,29685.0,29785.0,29685.0,142
2025-05-02 11:25:00,NSE,BOSLIM,29780.0,29685.0,29685.0,29730.0,197
2025-05-02 11:30:00,NSE,BOSLIM,29735.0,29695.0,29730.0,29720.0,266
2025-05-02 11:35:00,NSE,BOSLIM,29775.0,29715.0,29720.0,29760.0,86
2025-05-02 11:40:00,NSE,BOSLIM,29830.0,29715.0,29760.0,29810.0,198
2025-05-02 11:45:00,NSE,BOSLIM,29890.0,29790.0,29810.0,29855.0,248
2025-05-02 11:50:00,NSE,BOSLIM,29860.0,29800.0,29855.0,29840.0,135
2025-05-02 11:55:00,NSE,BOSLIM,29850.0,29805.0,29840.0,29805.0,168
2025-05-02 12:00:00,NSE,BOSLIM,29805.0,29730.0,29805.0,29740.0,69
2025-05-02 12:05:00,NSE,BOSLIM,29740.0,29630.0,29740.0,29630.0,147
2025-05-02 12:10:00,NSE,BOSLIM,29640.0,29570.0,29630.0,29580.0,517
2025-05-02 12:15:00,NSE,BOSLIM,29580.0,29500.0,29580.0,29545.0,147
2025-05-02 12:20:00,NSE,BOSLIM,29545.0,29510.0,29545.0,29515.0,70
2025-05-02 12:25:00,NSE,BOSLIM,29525.0,29395.0,29515.0,29395.0,162
2025-05-02 12:30:00,NSE,BOSLIM,29445.0,29345.0,29395.0,29430.0,309
2025-05-02 12:35:00,NSE,BOSLIM,29440.0,29400.0,29440.0,29425.0,31
2025-05-02 12:40:00,NSE,BOSLIM,29425.0,29375.0,29425.0,29415.0,30
2025-05-02 12:45:00,NSE,BOSLIM,29465.0,29410.0,29450.0,29420.0,87
2025-05-02 12:50:00,NSE,BOSLIM,29470.0,29405.0,29410.0,29445.0,61
2025-05-02 12:55:00,NSE,BOSLIM,29470.0,29425.0,29445.0,29425.0,42
2025-05-02 13:00:00,NSE,BOSLIM,29435.0,29405.0,29425.0,29405.0,30
2025-05-02 13:05:00,NSE,BOSLIM,29470.0,29400.0,29405.0,29470.0,19
2025-05-02 13:10:00,NSE,BOSLIM,29475.0,29410.0,29470.0,29420.0,65
2025-05-02 13:15:00,NSE,BOSLIM,29480.0,29420.0,29420.0,29480.0,35
2025-05-02 13:20:00,NSE,BOSLIM,29525.0,29475.0,29480.0,29525.0,44
2025-05-02 13:25:00,NSE,BOSLIM,29540.0,29505.0,29525.0,29535.0,43
2025-05-02 13:30:00,NSE,BOSLIM,29595.0,29535.0,29535.0,29570.0,68
2025-05-02 13:35:00,NSE,BOSLIM,29600.0,29550.0,29570.0,29600.0,43
2025-05-02 13:40:00,NSE,BOSLIM,29605.0,29565.0,29600.0,29580.0,33
2025-05-02 13:45:00,NSE,BOSLIM,29585.0,29550.0,29580.0,29570.0,60
2025-05-02 13:50:00,NSE,BOSLIM,29570.0,29535.0,29570.0,29560.0,34
2025-05-02 13:55:00,NSE,BOSLIM,29570.0,29545.0,29570.0,29545.0,24
2025-05-02 14:00:00,NSE,BOSLIM,29560.0,29530.0,29545.0,29560.0,118
2025-05-02 14:05:00,NSE,BOSLIM,29595.0,29560.0,29560.0,29580.0,23
2025-05-02 14:10:00,NSE,BOSLIM,29605.0,29510.0,29580.0,29535.0,115
2025-05-02 14:15:00,NSE,BOSLIM,29565.0,29535.0,29535.0,29545.0,55
2025-05-02 14:20:00,NSE,BOSLIM,29560.0,29455.0,29550.0,29485.0,214
2025-05-02 14:25:00,NSE,BOSLIM,29510.0,29450.0,29475.0,29475.0,121
2025-05-02 14:30:00,NSE,BOSLIM,29490.0,29440.0,29475.0,29440.0,149
2025-05-02 14:35:00,NSE,BOSLIM,29495.0,29420.0,29460.0,29495.0,166
2025-05-02 14:40:00,NSE,BOSLIM,29525.0,29470.0,29495.0,29485.0,92
2025-05-02 14:45:00,NSE,BOSLIM,29535.0,29465.0,29485.0,29510.0,76
2025-05-02 14:50:00,NSE,BOSLIM,29610.0,29510.0,29510.0,29600.0,506
2025-05-02 14:55:00,NSE,BOSLIM,29615.0,29585.0,29600.0,29610.0,107
2025-05-02 15:00:00,NSE,BOSLIM,29690.0,29595.0,29615.0,29610.0,748
2025-05-02 15:05:00,NSE,BOSLIM,29635.0,29565.0,29630.0,29600.0,272
2025-05-02 15:10:00,NSE,BOSLIM,29635.0,29585.0,29620.0,29585.0,494
2025-05-02 15:15:00,NSE,BOSLIM,29595.0,29525.0,29585.0,29550.0,949
2025-05-02 15:20:00,NSE,BOSLIM,29600.0,29550.0,29550.0,29550.0,473
2025-05-02 15:25:00,NSE,BOSLIM,29565.0,29450.0,29565.0,29450.0,492
2025-05-05 09:15:00,NSE,BOSLIM,29745.0,29595.0,29745.0,29595.0,879
2025-05-05 09:20:00,NSE,BOSLIM,29750.0,29595.0,29660.0,29750.0,690
2025-05-05 09:25:00,NSE,BOSLIM,29745.0,29650.0,29745.0,29665.0,354
2025-05-05 09:30:00,NSE,BOSLIM,29720.0,29650.0,29665.0,29665.0,343
2025-05-05 09:35:00,NSE,BOSLIM,29710.0,29650.0,29665.0,29650.0,89
2025-05-05 09:40:00,NSE,BOSLIM,29720.0,29630.0,29650.0,29720.0,242
2025-05-05 09:45:00,NSE,BOSLIM,29765.0,29690.0,29720.0,29720.0,518
2025-05-05 09:50:00,NSE,BOSLIM,29750.0,29690.0,29740.0,29725.0,317
2025-05-05 09:55:00,NSE,BOSLIM,29800.0,29725.0,29725.0,29770.0,351
2025-05-05 10:00:00,NSE,BOSLIM,29800.0,29695.0,29770.0,29730.0,598
2025-05-05 10:05:00,NSE,BOSLIM,29735.0,29670.0,29730.0,29700.0,252
2025-05-05 10:10:00,NSE,BOSLIM,29730.0,29660.0,29700.0,29725.0,188
2025-05-05 10:15:00,NSE,BOSLIM,29760.0,29700.0,29725.0,29730.0,175
2025-05-05 10:20:00,NSE,BOSLIM,29800.0,29735.0,29735.0,29795.0,145
2025-05-05 10:25:00,NSE,BOSLIM,29825.0,29770.0,29805.0,29770.0,243
2025-05-05 10:30:00,NSE,BOSLIM,29780.0,29750.0,29750.0,29765.0,80
2025-05-05 10:35:00,NSE,BOSLIM,29795.0,29750.0,29750.0,29780.0,113
2025-05-05 10:40:00,NSE,BOSLIM,29820.0,29755.0,29780.0,29760.0,245
2025-05-05 10:45:00,NSE,BOSLIM,29790.0,29755.0,29760.0,29785.0,163
2025-05-05 10:50:00,NSE,BOSLIM,29785.0,29750.0,29785.0,29785.0,137
2025-05-05 10:55:00,NSE,BOSLIM,29800.0,29760.0,29760.0,29770.0,83
2025-05-05 11:00:00,NSE,BOSLIM,29835.0,29770.0,29770.0,29830.0,295
2025-05-05 11:05:00,NSE,BOSLIM,29850.0,29715.0,29850.0,29715.0,290
2025-05-05 11:10:00,NSE,BOSLIM,29770.0,29740.0,29745.0,29755.0,167
2025-05-05 11:15:00,NSE,BOSLIM,29770.0,29730.0,29755.0,29730.0,116
2025-05-05 11:20:00,NSE,BOSLIM,29750.0,29720.0,29720.0,29730.0,30
2025-05-05 11:25:00,NSE,BOSLIM,29840.0,29725.0,29730.0,29825.0,234
2025-05-05 11:30:00,NSE,BOSLIM,29840.0,29815.0,29815.0,29830.0,108
2025-05-05 11:35:00,NSE,BOSLIM,29870.0,29800.0,29830.0,29860.0,145
2025-05-05 11:40:00,NSE,BOSLIM,29870.0,29820.0,29860.0,29870.0,324
2025-05-05 11:45:00,NSE,BOSLIM,29880.0,29845.0,29845.0,29865.0,145
2025-05-05 11:50:00,NSE,BOSLIM,29865.0,29805.0,29865.0,29825.0,79
2025-05-05 11:55:00,NSE,BOSLIM,29870.0,29765.0,29825.0,29845.0,265
2025-05-05 12:00:00,NSE,BOSLIM,29930.0,29790.0,29845.0,29875.0,260
2025-05-05 12:05:00,NSE,BOSLIM,29885.0,29815.0,29875.0,29825.0,34
2025-05-05 12:10:00,NSE,BOSLIM,29880.0,29800.0,29825.0,29865.0,196
2025-05-05 12:15:00,NSE,BOSLIM,29890.0,29830.0,29860.0,29840.0,231
2025-05-05 12:20:00,NSE,BOSLIM,29875.0,29835.0,29840.0,29860.0,58
2025-05-05 12:25:00,NSE,BOSLIM,29900.0,29840.0,29860.0,29900.0,41
2025-05-05 12:30:00,NSE,BOSLIM,29900.0,29875.0,29900.0,29875.0,51
2025-05-05 12:35:00,NSE,BOSLIM,29885.0,29865.0,29875.0,29880.0,45
2025-05-05 12:40:00,NSE,BOSLIM,29990.0,29880.0,29885.0,29985.0,254
2025-05-05 12:45:00,NSE,BOSLIM,30080.0,30015.0,30015.0,30080.0,889
2025-05-05 12:50:00,NSE,BOSLIM,30130.0,30060.0,30080.0,30060.0,379
2025-05-05 12:55:00,NSE,BOSLIM,30090.0,30055.0,30060.0,30090.0,54
2025-05-05 13:00:00,NSE,BOSLIM,30100.0,30030.0,30090.0,30050.0,98
2025-05-05 13:05:00,NSE,BOSLIM,30075.0,30030.0,30050.0,30075.0,76
2025-05-05 13:10:00,NSE,BOSLIM,30090.0,30060.0,30075.0,30090.0,40
2025-05-05 13:15:00,NSE,BOSLIM,30185.0,30065.0,30090.0,30185.0,362
2025-05-05 13:20:00,NSE,BOSLIM,30350.0,30170.0,30175.0,30345.0,1085
2025-05-05 13:25:00,NSE,BOSLIM,30500.0,30325.0,30345.0,30420.0,954
2025-05-05 13:30:00,NSE,BOSLIM,30440.0,30370.0,30425.0,30410.0,466
2025-05-05 13:35:00,NSE,BOSLIM,30515.0,30410.0,30410.0,30480.0,464
2025-05-05 13:40:00,NSE,BOSLIM,30515.0,30430.0,30480.0,30505.0,199
2025-05-05 13:45:00,NSE,BOSLIM,30545.0,30470.0,30505.0,30535.0,281
2025-05-05 13:50:00,NSE,BOSLIM,30550.0,30470.0,30535.0,30525.0,582
2025-05-05 13:55:00,NSE,BOSLIM,30565.0,30490.0,30525.0,30500.0,521
2025-05-05 14:00:00,NSE,BOSLIM,30560.0,30500.0,30500.0,30540.0,247
2025-05-05 14:05:00,NSE,BOSLIM,30560.0,30530.0,30540.0,30540.0,115
2025-05-05 14:10:00,NSE,BOSLIM,30550.0,30500.0,30540.0,30500.0,70
2025-05-05 14:15:00,NSE,BOSLIM,30525.0,30415.0,30500.0,30460.0,503
2025-05-05 14:20:00,NSE,BOSLIM,30490.0,30375.0,30470.0,30405.0,352
2025-05-05 14:25:00,NSE,BOSLIM,30405.0,30360.0,30405.0,30375.0,217
2025-05-05 14:30:00,NSE,BOSLIM,30385.0,30350.0,30375.0,30360.0,141
2025-05-05 14:35:00,NSE,BOSLIM,30345.0,30300.0,30345.0,30320.0,168
2025-05-05 14:40:00,NSE,BOSLIM,30340.0,30270.0,30320.0,30340.0,215
2025-05-05 14:45:00,NSE,BOSLIM,30360.0,30315.0,30340.0,30340.0,162
2025-05-05 14:50:00,NSE,BOSLIM,30355.0,30300.0,30355.0,30340.0,192
2025-05-05 14:55:00,NSE,BOSLIM,30355.0,30315.0,30355.0,30335.0,151
2025-05-05 15:00:00,NSE,BOSLIM,30330.0,30285.0,30315.0,30285.0,309
2025-05-05 15:05:00,NSE,BOSLIM,30335.0,30290.0,30300.0,30335.0,171
2025-05-05 15:10:00,NSE,BOSLIM,30345.0,30310.0,30330.0,30315.0,218
2025-05-05 15:15:00,NSE,BOSLIM,30380.0,30310.0,30310.0,30360.0,531
2025-05-05 15:20:00,NSE,BOSLIM,30420.0,30355.0,30355.0,30370.0,840
2025-05-05 15:25:00,NSE,BOSLIM,30445.0,30350.0,30365.0,30350.0,361
2025-05-06 09:15:00,NSE,BOSLIM,30475.0,30320.0,30465.0,30325.0,732
2025-05-06 09:20:00,NSE,BOSLIM,30405.0,30290.0,30325.0,30385.0,215
2025-05-06 09:25:00,NSE,BOSLIM,30495.0,30385.0,30385.0,30480.0,480
2025-05-06 09:30:00,NSE,BOSLIM,30595.0,30440.0,30480.0,30555.0,412
2025-05-06 09:35:00,NSE,BOSLIM,30600.0,30555.0,30555.0,30575.0,218
2025-05-06 09:40:00,NSE,BOSLIM,30575.0,30485.0,30575.0,30510.0,662
2025-05-06 09:45:00,NSE,BOSLIM,30550.0,30500.0,30530.0,30500.0,166
2025-05-06 09:50:00,NSE,BOSLIM,30515.0,30405.0,30505.0,30405.0,333
2025-05-06 09:55:00,NSE,BOSLIM,30440.0,30385.0,30400.0,30385.0,369
2025-05-06 10:00:00,NSE,BOSLIM,30430.0,30385.0,30385.0,30430.0,297
2025-05-06 10:05:00,NSE,BOSLIM,30465.0,30430.0,30430.0,30440.0,107
2025-05-06 10:10:00,NSE,BOSLIM,30470.0,30410.0,30440.0,30415.0,140
2025-05-06 10:15:00,NSE,BOSLIM,30430.0,30380.0,30415.0,30385.0,263
2025-05-06 10:20:00,NSE,BOSLIM,30445.0,30350.0,30420.0,30350.0,131
2025-05-06 10:25:00,NSE,BOSLIM,30400.0,30355.0,30355.0,30395.0,147
2025-05-06 10:30:00,NSE,BOSLIM,30400.0,30365.0,30395.0,30370.0,37
2025-05-06 10:35:00,NSE,BOSLIM,30375.0,30330.0,30370.0,30360.0,141
2025-05-06 10:40:00,NSE,BOSLIM,30400.0,30360.0,30360.0,30380.0,14
2025-05-06 10:45:00,NSE,BOSLIM,30470.0,30380.0,30380.0,30430.0,150
2025-05-06 10:50:00,NSE,BOSLIM,30440.0,30405.0,30430.0,30410.0,33
2025-05-06 10:55:00,NSE,BOSLIM,30410.0,30370.0,30410.0,30375.0,25
2025-05-06 11:00:00,NSE,BOSLIM,30375.0,30305.0,30375.0,30305.0,72
2025-05-06 11:05:00,NSE,BOSLIM,30330.0,30270.0,30310.0,30270.0,146
2025-05-06 11:10:00,NSE,BOSLIM,30285.0,30250.0,30275.0,30250.0,105
2025-05-06 11:15:00,NSE,BOSLIM,30255.0,30140.0,30250.0,30140.0,188
2025-05-06 11:20:00,NSE,BOSLIM,30185.0,30140.0,30140.0,30150.0,160
2025-05-06 11:25:00,NSE,BOSLIM,30150.0,30110.0,30150.0,30135.0,202
2025-05-06 11:30:00,NSE,BOSLIM,30135.0,30090.0,30135.0,30090.0,96
2025-05-06 11:35:00,NSE,BOSLIM,30130.0,30060.0,30090.0,30115.0,182
2025-05-06 11:40:00,NSE,BOSLIM,30135.0,30035.0,30115.0,30050.0,177
2025-05-06 11:45:00,NSE,BOSLIM,30140.0,30050.0,30065.0,30095.0,175
2025-05-06 11:50:00,NSE,BOSLIM,30155.0,30070.0,30090.0,30125.0,170
2025-05-06 11:55:00,NSE,BOSLIM,30125.0,30075.0,30125.0,30115.0,32
2025-05-06 12:00:00,NSE,BOSLIM,30115.0,30095.0,30115.0,30110.0,28
2025-05-06 12:05:00,NSE,BOSLIM,30110.0,30040.0,30110.0,30040.0,94
2025-05-06 12:10:00,NSE,BOSLIM,30120.0,30005.0,30040.0,30105.0,506
