Symbol,Date,EntryTime,ExitTime,SignalType,TradeType,Open,High,Low,Close,Volume
KALYANKJIL,2026-01-08T09:15:00,09:15:00,2026-01-08T09:35:00,BUY,CALL,522.3,527.5,521,526.75,577898
KALYANKJIL,2026-05-26T09:15:00,09:15:00,2026-05-26T10:25:00,BUY,PUT,357.85,358.2,352.35,353.5,297550
KALYANKJIL,2026-06-19T09:15:00,09:15:00,2026-06-19T10:10:00,BUY,PUT,380.55,381.6,377,377.1,76314
KAYNES,2025-04-04T09:15:00,09:15:00,2025-04-04T10:50:00,BUY,PUT,4940,4960,4874.65,4877.95,29960
KAYNES,2025-06-02T09:15:00,09:15:00,2025-06-02T10:05:00,BUY,PUT,5983,5990.5,5891.5,5913.5,14203
KAYNES,2025-06-27T09:15:00,09:15:00,2025-06-27T10:50:00,BUY,CALL,5780,5860,5780,5826.5,32235
KAYNES,2025-09-05T09:15:00,09:15:00,2025-09-05T10:15:00,BUY,CALL,6798,6855.5,6777,6853,28220
KAYNES,2025-09-25T09:15:00,09:15:00,2025-09-25T11:15:00,BUY,CALL,7455,7536.5,7451.5,7528.5,53268
KAYNES,2025-11-21T09:15:00,09:15:00,2025-11-21T10:20:00,BUY,CALL,5936,6019.5,5926.5,6013,30401
KAYNES,2026-01-02T09:15:00,09:15:00,2026-01-02T10:35:00,BUY,PUT,3951.4,3957.9,3880.5,3893.7,100244
KAYNES,2026-02-10T09:15:00,09:15:00,2026-02-10T09:50:00,BUY,CALL,3960,4005.4,3933.7,3995.3,171160
KAYNES,2026-06-29T09:15:00,09:15:00,2026-06-29T09:55:00,BUY,PUT,3264.6,3269.8,3223.4,3224.4,54276
KEI,2025-02-10T09:15:00,09:15:00,2025-02-10T10:35:00,BUY,PUT,3912,3917.75,3843.15,3858.15,5060
KEI,2025-04-29T09:15:00,09:15:00,2025-04-29T11:15:00,BUY,CALL,3006.1,3055,3006,3050,20296
KEI,2025-07-02T09:15:00,09:15:00,2025-07-02T11:10:00,BUY,PUT,3810,3810.8,3781.1,3781.6,7660
KEI,2025-07-09T09:15:00,09:15:00,2025-07-09T12:05:00,BUY,PUT,3758.9,3758.9,3700,3716.7,14491
KEI,2025-07-24T09:15:00,09:15:00,2025-07-24T10:10:00,BUY,PUT,3970.4,3974.3,3903,3912.2,26150
KEI,2025-08-11T09:15:00,09:15:00,2025-08-11T10:15:00,BUY,PUT,3839,3839,3781,3800,7468
KEI,2025-08-13T09:15:00,09:15:00,2025-08-13T10:25:00,BUY,CALL,3770,3817.9,3770,3808.5,3518
KEI,2025-08-18T09:15:00,09:15:00,2025-08-18T11:00:00,BUY,CALL,3825.1,3865.1,3808.9,3865.1,7999
KEI,2025-11-17T09:15:00,09:15:00,2025-11-17T10:10:00,BUY,CALL,4120.9,4148.6,4112,4139.3,6701
KEI,2025-12-31T09:15:00,09:15:00,2025-12-31T11:05:00,BUY,CALL,4356,4413.1,4356,4410.5,2580
KEI,2026-02-12T09:15:00,09:15:00,2026-02-12T11:00:00,BUY,PUT,4627,4628.9,4565,4582.1,4848
KFINTECH,2025-01-06T09:15:00,09:15:00,2025-01-06T09:40:00,BUY,PUT,1472.2,1477.2,1456,1456,19312
KFINTECH,2025-03-07T09:15:00,09:15:00,2025-03-07T10:10:00,BUY,PUT,888,888.9,876.5,877.4,47844
KFINTECH,2025-03-12T09:15:00,09:15:00,2025-03-12T10:00:00,BUY,CALL,918.95,934.95,918.4,931.3,35190
KFINTECH,2025-07-23T09:15:00,09:15:00,2025-07-23T11:10:00,BUY,PUT,1285.2,1287.4,1265.1,1269.8,35612
KFINTECH,2025-09-10T09:15:00,09:15:00,2025-09-10T11:25:00,BUY,CALL,1100,1110.9,1100,1105.4,19105
KFINTECH,2025-11-18T09:15:00,09:15:00,2025-11-18T10:35:00,BUY,PUT,1091.5,1102.2,1076.2,1081.1,24587
KFINTECH,2025-11-19T09:15:00,09:15:00,2025-11-19T10:35:00,BUY,PUT,1091.9,1093.3,1078,1078,20761
KFINTECH,2025-12-05T09:15:00,09:15:00,2025-12-05T09:40:00,BUY,PUT,1080.2,1080.8,1061,1064.9,78186
KFINTECH,2025-12-16T09:15:00,09:15:00,2025-12-16T10:50:00,BUY,PUT,1045.5,1048.7,1040.6,1041.6,24724
KFINTECH,2026-01-13T09:15:00,09:15:00,2026-01-13T09:35:00,BUY,CALL,1051,1063,1051,1062.3,24794
KFINTECH,2026-02-06T09:15:00,09:15:00,2026-02-06T11:10:00,BUY,PUT,990.1,990.2,979,980.8,29799
KOTAKBANK,2025-01-09T09:15:00,09:15:00,2025-01-09T10:30:00,BUY,CALL,354.82,358.75,354.8,358.32,1003670
KOTAKBANK,2025-02-06T09:15:00,09:15:00,2025-02-06T10:55:00,BUY,PUT,383.4,383.4,380,380.8,820670
KOTAKBANK,2025-02-21T09:15:00,09:15:00,2025-02-21T10:40:00,BUY,PUT,394.12,395.67,391.01,391.08,781625
KOTAKBANK,2025-03-12T09:15:00,09:15:00,2025-03-12T11:20:00,BUY,CALL,388.04,391.45,387.6,389.96,651315
KOTAKBANK,2025-04-17T09:15:00,09:15:00,2025-04-17T10:00:00,BUY,PUT,423.02,424,421.38,421.78,852365
KOTAKBANK,2025-05-23T09:15:00,09:15:00,2025-05-23T10:30:00,BUY,CALL,413.16,415.02,413.16,414.86,235675
KOTAKBANK,2025-05-27T09:15:00,09:15:00,2025-05-27T10:50:00,BUY,PUT,417.86,418,415.26,415.36,375460
KOTAKBANK,2025-06-30T09:15:00,09:15:00,2025-06-30T10:55:00,BUY,PUT,441.58,441.8,437.54,438.16,1092740
KOTAKBANK,2025-07-22T09:15:00,09:15:00,2025-07-22T11:55:00,BUY,PUT,434.4,435,429.14,429.82,317465
KOTAKBANK,2025-07-24T09:15:00,09:15:00,2025-07-24T10:25:00,BUY,PUT,433.08,434.36,428,428.82,401115
KOTAKBANK,2025-08-29T09:15:00,09:15:00,2025-08-29T10:45:00,BUY,CALL,390.04,396.98,390.04,393.8,1060105
KOTAKBANK,2025-09-16T09:15:00,09:15:00,2025-09-16T12:10:00,BUY,CALL,395.28,396.86,394.64,396.86,383185
KOTAKBANK,2025-10-03T09:15:00,09:15:00,2025-10-03T11:00:00,BUY,CALL,412.66,417.32,412.4,415.06,1736355
KOTAKBANK,2025-10-14T09:15:00,09:15:00,2025-10-14T09:55:00,BUY,CALL,429.8,433,429.52,432.8,288765
KOTAKBANK,2025-10-16T09:15:00,09:15:00,2025-10-16T11:40:00,BUY,CALL,430.58,437.5,430.44,434.2,1666035
KOTAKBANK,2025-11-07T09:15:00,09:15:00,2025-11-07T09:45:00,BUY,PUT,415.74,416.48,413.32,413.32,217965
KOTAKBANK,2025-11-11T09:15:00,09:15:00,2025-11-11T11:00:00,BUY,PUT,420,420.6,416.78,416.8,341105
KOTAKBANK,2025-11-13T09:15:00,09:15:00,2025-11-13T10:35:00,BUY,PUT,417.9,417.9,414.02,414.34,750125
KOTAKBANK,2025-12-05T09:15:00,09:15:00,2025-12-05T10:20:00,BUY,CALL,427,430.18,426.4,429.82,249540
KOTAKBANK,2026-03-25T09:15:00,09:15:00,2026-03-25T11:15:00,BUY,CALL,368.95,373.35,368.95,373.05,423550
KOTAKBANK,2026-04-20T09:15:00,09:15:00,2026-04-20T10:30:00,BUY,PUT,384.1,386,380.25,381.8,446282
KOTAKBANK,2026-05-22T09:15:00,09:15:00,2026-05-22T10:35:00,BUY,CALL,381,384.2,381,383.7,178555
KPITTECH,2025-02-05T09:15:00,09:15:00,2025-02-05T09:25:00,BUY,PUT,1426.4,1429.25,1409.6,1413.3,30778
KPITTECH,2025-02-24T09:15:00,09:15:00,2025-02-24T11:15:00,BUY,PUT,1303.55,1303.55,1282.2,1286.8,38649
KPITTECH,2025-05-27T09:15:00,09:15:00,2025-05-27T10:20:00,BUY,CALL,1336.9,1346.9,1332.4,1346.2,39170
KPITTECH,2025-05-29T09:15:00,09:15:00,2025-05-29T10:10:00,BUY,CALL,1337,1356,1335.1,1351,65791
KPITTECH,2025-06-03T09:15:00,09:15:00,2025-06-03T10:40:00,BUY,CALL,1331,1348,1330.3,1345.5,30656
KPITTECH,2025-06-10T09:15:00,09:15:00,2025-06-10T11:30:00,BUY,CALL,1360,1365,1357,1363.9,36433
KPITTECH,2025-07-14T09:15:00,09:15:00,2025-07-14T10:10:00,BUY,PUT,1268,1271.6,1254.1,1257.8,22788
KPITTECH,2025-08-14T09:15:00,09:15:00,2025-08-14T09:40:00,BUY,CALL,1215.9,1224.9,1214,1223.7,22541
KPITTECH,2025-09-10T09:15:00,09:15:00,2025-09-10T10:55:00,BUY,CALL,1241,1257.5,1240.4,1253,38516
KPITTECH,2025-10-30T09:15:00,09:15:00,2025-10-30T11:00:00,BUY,PUT,1195.4,1199.6,1184.6,1185.5,19967
KPITTECH,2025-11-18T09:15:00,09:15:00,2025-11-18T11:00:00,BUY,PUT,1216,1216,1206,1206,16288
KPITTECH,2026-04-20T09:15:00,09:15:00,2026-04-20T10:35:00,BUY,PUT,748.65,750.45,731.65,738,98443
KPITTECH,2026-04-22T09:15:00,09:15:00,2026-04-22T10:50:00,BUY,PUT,743.9,743.9,724.1,735.95,149680
KPITTECH,2026-04-29T09:15:00,09:15:00,2026-04-29T10:30:00,BUY,CALL,737,751.3,737,747.75,59042
KPITTECH,2026-05-14T09:15:00,09:15:00,2026-05-14T10:35:00,BUY,PUT,711,714.95,700.05,704.6,143644
KPITTECH,2026-05-20T09:15:00,09:15:00,2026-05-20T10:10:00,BUY,CALL,745.05,754.4,741.5,754.4,176147
KPITTECH,2026-06-18T09:15:00,09:15:00,2026-06-18T10:00:00,BUY,PUT,752,758.7,741.4,744.5,64687
LAURUSLABS,2025-01-10T09:15:00,09:15:00,2025-01-10T10:45:00,BUY,PUT,613.35,614.75,609,609.2,44911
LAURUSLABS,2025-01-22T09:15:00,09:15:00,2025-01-22T11:55:00,BUY,PUT,580.05,582.1,571.3,571.95,43500
LAURUSLABS,2025-05-06T09:15:00,09:15:00,2025-05-06T10:35:00,BUY,PUT,617,617.7,610.05,612.5,104459
LAURUSLABS,2025-06-19T09:15:00,09:15:00,2025-06-19T11:10:00,BUY,PUT,665,667,659.4,660.8,70011
LAURUSLABS,2025-07-15T09:15:00,09:15:00,2025-07-15T10:15:00,BUY,CALL,825.75,831.85,825.05,830.35,193258
LAURUSLABS,2025-10-16T09:15:00,09:15:00,2025-10-16T10:10:00,BUY,CALL,877,884,877,882.85,52263
LAURUSLABS,2025-11-20T09:15:00,09:15:00,2025-11-20T09:50:00,BUY,PUT,990,991.1,970.25,976.75,181828
LAURUSLABS,2026-06-23T09:15:00,09:15:00,2026-06-23T10:50:00,BUY,CALL,1443.4,1454.6,1435,1454.5,224445
LICHSGFIN,2025-01-13T09:15:00,09:15:00,2025-01-13T10:30:00,BUY,PUT,552.85,552.85,545.5,549,58586
LICHSGFIN,2025-02-21T09:15:00,09:15:00,2025-02-21T09:40:00,BUY,CALL,543.75,550.4,543.15,549.6,25033
LICHSGFIN,2025-04-24T09:15:00,09:15:00,2025-04-24T10:00:00,BUY,CALL,614.4,623.9,612.85,620.55,310900
LICHSGFIN,2025-04-30T09:15:00,09:15:00,2025-04-30T09:50:00,BUY,PUT,605.25,605.45,599.8,603,50176
LICHSGFIN,2025-06-06T09:15:00,09:15:00,2025-06-06T10:05:00,BUY,PUT,602.2,602.75,595.25,598.8,108143
LICHSGFIN,2025-06-18T09:15:00,09:15:00,2025-06-18T09:20:00,BUY,PUT,599.05,601,597.05,597.3,24133
LICHSGFIN,2025-07-01T09:15:00,09:15:00,2025-07-01T11:10:00,BUY,PUT,618.8,618.85,614.2,616.2,71413
LICHSGFIN,2025-08-14T09:15:00,09:15:00,2025-08-14T09:25:00,BUY,CALL,575.5,576.85,575.45,576.85,14732
LICHSGFIN,2025-09-12T09:15:00,09:15:00,2025-09-12T10:15:00,BUY,CALL,563.4,569.3,563.4,568,80031
LICHSGFIN,2025-10-01T09:15:00,09:15:00,2025-10-01T10:05:00,BUY,CALL,565,569.1,564.55,568.15,19308
LICHSGFIN,2025-10-15T09:15:00,09:15:00,2025-10-15T10:40:00,BUY,CALL,566,569.05,565.8,568.25,135692
LICHSGFIN,2025-11-06T09:15:00,09:15:00,2025-11-06T10:50:00,BUY,PUT,573.05,573.6,570.5,570.85,31203
LICHSGFIN,2025-11-11T09:15:00,09:15:00,2025-11-11T11:00:00,BUY,PUT,571.5,573.4,568.7,569,18194
LICHSGFIN,2025-11-19T09:15:00,09:15:00,2025-11-19T11:55:00,BUY,PUT,568,568.65,563.5,563.75,54537
LICHSGFIN,2025-12-01T09:15:00,09:15:00,2025-12-01T10:50:00,BUY,CALL,550.9,554.4,550.9,553.65,28945
LICHSGFIN,2025-12-10T09:15:00,09:15:00,2025-12-10T10:35:00,BUY,CALL,533.35,538.9,533.35,537.65,78914
LICHSGFIN,2025-12-16T09:15:00,09:15:00,2025-12-16T09:35:00,BUY,CALL,530.25,535.25,530.2,534.1,60832
LICHSGFIN,2026-01-02T09:15:00,09:15:00,2026-01-02T11:35:00,BUY,CALL,536.25,538.75,536.25,537.75,13717
LICHSGFIN,2026-02-10T09:15:00,09:15:00,2026-02-10T09:30:00,BUY,CALL,524,527.2,523,526.8,28212
LICHSGFIN,2026-05-06T09:15:00,09:15:00,2026-05-06T11:10:00,BUY,CALL,560.7,574,560.05,566.5,199680
LICHSGFIN,2026-05-26T09:15:00,09:15:00,2026-05-26T10:55:00,BUY,CALL,545.05,547.95,543.3,547,30945
LICHSGFIN,2026-06-03T09:15:00,09:15:00,2026-06-03T10:50:00,BUY,PUT,535,535.45,529.2,529.75,60939
LICI,2025-01-08T09:15:00,09:15:00,2025-01-08T10:55:00,BUY,PUT,438.5,439.43,436.25,436.25,65566
LICI,2025-03-05T09:15:00,09:15:00,2025-03-05T11:20:00,BUY,CALL,368,371.65,368,371.58,55176
LICI,2025-03-20T09:15:00,09:15:00,2025-03-20T09:40:00,BUY,CALL,387.3,391.28,387.03,390.5,168766
LICI,2025-04-16T09:15:00,09:15:00,2025-04-16T10:30:00,BUY,CALL,391.98,395,391.75,394.58,122782
LICI,2025-04-30T09:15:00,09:15:00,2025-04-30T09:45:00,BUY,PUT,399.55,400,397.05,398.65,51540
LICI,2025-07-15T09:15:00,09:15:00,2025-07-15T10:20:00,BUY,CALL,458.65,462.4,458.48,462.28,54262
LICI,2025-10-15T09:15:00,09:15:00,2025-10-15T10:40:00,BUY,CALL,450.45,453.2,450.33,453,65892
LICI,2026-05-08T09:15:00,09:15:00,2026-05-08T10:40:00,BUY,PUT,405,405,402.63,403.4,129402
LICI,2026-05-12T09:15:00,09:15:00,2026-05-12T10:45:00,BUY,PUT,399.25,399.93,397.08,398.13,128018
LICI,2026-05-20T09:15:00,09:15:00,2026-05-20T09:55:00,BUY,PUT,401.4,401.48,398.25,399.23,80998
LODHA,2025-02-27T09:15:00,09:15:00,2025-02-27T10:40:00,BUY,CALL,1194.95,1214.35,1194.95,1206.35,50156
LODHA,2025-06-16T09:15:00,09:15:00,2025-06-16T09:30:00,BUY,CALL,1455,1459.7,1452,1458.2,16004
LODHA,2025-06-19T09:15:00,09:15:00,2025-06-19T10:00:00,BUY,CALL,1439.9,1459.5,1438,1457.9,33636
LODHA,2025-07-02T09:15:00,09:15:00,2025-07-02T09:50:00,BUY,CALL,1390.1,1404.5,1384.4,1403.4,54393
LODHA,2025-08-13T09:15:00,09:15:00,2025-08-13T10:45:00,BUY,CALL,1214.2,1230.7,1214.2,1227,27651
LODHA,2025-08-14T09:15:00,09:15:00,2025-08-14T11:20:00,BUY,CALL,1229.9,1238.9,1228.5,1234.8,53799
LODHA,2025-09-05T09:15:00,09:15:00,2025-09-05T10:15:00,BUY,CALL,1192,1207.3,1192,1204,16641
LODHA,2025-11-07T09:15:00,09:15:00,2025-11-07T10:35:00,BUY,PUT,1232.5,1232.5,1221,1221,43712
LODHA,2025-11-12T09:15:00,09:15:00,2025-11-12T10:10:00,BUY,CALL,1221,1235.5,1221,1234.6,46098
LODHA,2025-12-04T09:15:00,09:15:00,2025-12-04T10:15:00,BUY,PUT,1105,1105,1095.6,1096.1,28037
LODHA,2026-01-16T09:15:00,09:15:00,2026-01-16T10:45:00,BUY,CALL,1055,1070.7,1055,1070.5,114837
LT,2025-02-21T09:15:00,09:15:00,2025-02-21T10:10:00,BUY,CALL,3275.95,3299,3270.9,3297.2,39707
LT,2025-02-28T09:15:00,09:15:00,2025-02-28T10:15:00,BUY,PUT,3198,3199.75,3163.05,3168.8,121084
LT,2025-03-07T09:15:00,09:15:00,2025-03-07T10:20:00,BUY,CALL,3259.9,3289,3252.05,3285.25,36796
LT,2025-03-17T09:15:00,09:15:00,2025-03-17T10:15:00,BUY,CALL,3190.3,3234.8,3190.05,3228,163659
LT,2025-04-17T09:15:00,09:15:00,2025-04-17T10:30:00,BUY,PUT,3214.2,3215,3185.3,3187.1,111285
LT,2025-04-25T09:15:00,09:15:00,2025-04-25T09:35:00,BUY,CALL,3309.9,3333.2,3303.3,3327.9,90985
LT,2025-05-07T09:15:00,09:15:00,2025-05-07T10:30:00,BUY,PUT,3332,3339.4,3306.2,3310.8,157222
LT,2025-05-26T09:15:00,09:15:00,2025-05-26T10:25:00,BUY,CALL,3615.8,3632,3608.4,3627.9,30678
LT,2025-07-18T09:15:00,09:15:00,2025-07-18T10:05:00,BUY,CALL,3489,3497,3478.7,3496,33123
LT,2025-07-23T09:15:00,09:15:00,2025-07-23T10:00:00,BUY,CALL,3476.2,3488.8,3475.6,3488,52273
LT,2025-10-13T09:15:00,09:15:00,2025-10-13T10:15:00,BUY,PUT,3780,3784,3745,3751.6,34621
LT,2025-10-23T09:15:00,09:15:00,2025-10-23T11:05:00,BUY,CALL,3890,3914.8,3890,3906.5,108258
LT,2025-11-10T09:15:00,09:15:00,2025-11-10T10:55:00,BUY,CALL,3895,3923.2,3894,3918.6,40186
LT,2026-01-12T09:15:00,09:15:00,2026-01-12T11:50:00,BUY,PUT,4026,4026.9,3985.8,3990.1,34555
LT,2026-02-09T09:15:00,09:15:00,2026-02-09T10:45:00,BUY,CALL,4073.9,4098.5,4062.4,4085.5,48237
LT,2026-04-22T09:15:00,09:15:00,2026-04-22T10:40:00,BUY,PUT,4070,4070,4040.8,4052,75163
LT,2026-05-05T09:15:00,09:15:00,2026-05-05T10:55:00,BUY,PUT,4085,4090,4052.4,4065.8,75277
LT,2026-05-14T09:15:00,09:15:00,2026-05-14T10:50:00,BUY,CALL,3942,3971.9,3935.4,3965.5,75828
LT,2026-05-27T09:15:00,09:15:00,2026-05-27T10:20:00,BUY,CALL,4043,4059.8,4033.1,4055.9,82364
LT,2026-06-18T09:15:00,09:15:00,2026-06-18T09:55:00,BUY,CALL,4207.7,4239.5,4207.7,4236,76322
LTF,2025-01-08T09:15:00,09:15:00,2025-01-08T10:00:00,BUY,PUT,139.36,139.36,138.06,138.06,122916
LTF,2025-02-21T09:15:00,09:15:00,2025-02-21T09:40:00,BUY,CALL,137,139,136.25,138.72,109507
LTF,2025-02-24T09:15:00,09:15:00,2025-02-24T10:15:00,BUY,PUT,134.9,134.99,133.17,133.17,135545
LTF,2025-03-20T09:15:00,09:15:00,2025-03-20T11:35:00,BUY,CALL,147.37,148.4,146.9,148.17,262604
LTF,2025-03-24T09:15:00,09:15:00,2025-03-24T11:15:00,BUY,CALL,155.7,156.9,155.66,156.8,132085
LTF,2025-07-23T09:15:00,09:15:00,2025-07-23T09:35:00,BUY,CALL,209.91,211.69,209.21,211.37,589708
LTF,2025-08-13T09:15:00,09:15:00,2025-08-13T11:10:00,BUY,CALL,198.8,201.85,198.33,200.99,229267
LTF,2025-08-21T09:15:00,09:15:00,2025-08-21T12:15:00,BUY,CALL,216.4,217.94,216.02,217.44,160018
LTF,2025-08-28T09:15:00,09:15:00,2025-08-28T10:05:00,BUY,PUT,219.3,219.49,217.79,217.86,156796
LTF,2025-10-15T09:15:00,09:15:00,2025-10-15T11:05:00,BUY,CALL,263,267.24,262.87,266.73,378376
LTF,2025-10-17T09:15:00,09:15:00,2025-10-17T10:30:00,BUY,PUT,270.95,270.95,265.98,267.01,410373
LTF,2025-10-23T09:15:00,09:15:00,2025-10-23T10:45:00,BUY,PUT,268.65,269.47,265.55,266.4,143489
LTF,2025-10-27T09:15:00,09:15:00,2025-10-27T11:15:00,BUY,PUT,267.5,268.43,264.64,265.38,502710
LTF,2025-11-06T09:15:00,09:15:00,2025-11-06T09:35:00,BUY,PUT,279.7,279.7,277.3,277.4,129867
LTF,2025-12-17T09:15:00,09:15:00,2025-12-17T10:05:00,BUY,CALL,301,306.35,300.8,305.3,320255
LTF,2026-01-08T09:15:00,09:15:00,2026-01-08T10:25:00,BUY,PUT,312.8,313.4,310.1,310.55,331970
LTF,2026-01-27T09:15:00,09:15:00,2026-01-27T09:25:00,BUY,PUT,288,289.05,286.3,286.3,219898
LTF,2026-04-30T09:15:00,09:15:00,2026-04-30T10:55:00,BUY,PUT,284.42,284.42,277.38,281.82,425408
LTF,2026-05-11T09:15:00,09:15:00,2026-05-11T10:55:00,BUY,PUT,303,305,298.5,299.35,233049
LTF,2026-05-22T09:15:00,09:15:00,2026-05-22T10:20:00,BUY,PUT,269.05,269.85,265.25,266.2,636971
LTM,2025-01-14T09:15:00,09:15:00,2025-01-14T10:50:00,BUY,PUT,6030.75,6042.9,5962.3,5970.1,9378
LTM,2025-03-05T09:15:00,09:15:00,2025-03-05T10:55:00,BUY,CALL,4680,4755.2,4679.95,4744.6,12277
LTM,2025-03-07T09:15:00,09:15:00,2025-03-07T11:15:00,BUY,PUT,4810,4814,4724,4755.25,24127
LTM,2025-05-05T09:15:00,09:15:00,2025-05-05T10:20:00,BUY,CALL,4599.9,4624.1,4590.1,4616.2,6834
LTM,2025-06-04T09:15:00,09:15:00,2025-06-04T10:50:00,BUY,CALL,5085,5125,5043.5,5119,10759
LTM,2025-06-10T09:15:00,09:15:00,2025-06-10T10:40:00,BUY,CALL,5280,5295,5259.5,5293,6428
LTM,2025-06-19T09:15:00,09:15:00,2025-06-19T11:25:00,BUY,PUT,5450.5,5454.5,5379.5,5403.5,7701
LTM,2025-07-15T09:15:00,09:15:00,2025-07-15T09:55:00,BUY,CALL,5171,5225,5158.5,5219,6990
LTM,2025-08-25T09:15:00,09:15:00,2025-08-25T11:20:00,BUY,CALL,5253,5321,5249,5299,16748
LTM,2025-09-10T09:15:00,09:15:00,2025-09-10T10:55:00,BUY,CALL,5210,5280,5179,5267.5,20934
LTM,2025-10-20T09:15:00,09:15:00,2025-10-20T10:40:00,BUY,CALL,5613.5,5698,5609,5692,9927
LTM,2025-11-19T09:15:00,09:15:00,2025-11-19T11:00:00,BUY,CALL,5791,5829.5,5789,5822,14566
LTM,2025-12-17T09:15:00,09:15:00,2025-12-17T10:00:00,BUY,CALL,6217,6272,6212,6263,12155
LTM,2026-02-09T09:15:00,09:15:00,2026-02-09T10:10:00,BUY,CALL,5561.5,5660.5,5561.5,5625.5,9744
LTM,2026-02-17T09:15:00,09:15:00,2026-02-17T10:40:00,BUY,CALL,5097,5172,5051,5164.5,13587
LTM,2026-04-02T09:15:00,09:15:00,2026-04-02T10:00:00,BUY,PUT,4080,4080,4016.7,4036.3,10912
LTM,2026-04-28T09:15:00,09:15:00,2026-04-28T09:30:00,BUY,CALL,4346.3,4415.4,4336.7,4395.3,11335
LTM,2026-05-08T09:15:00,09:15:00,2026-05-08T11:05:00,BUY,CALL,4254.5,4308.4,4239.2,4290.2,29007
LTM,2026-05-14T09:15:00,09:15:00,2026-05-14T11:15:00,BUY,PUT,4100,4100,4011.1,4039.1,25822
LTM,2026-06-16T09:15:00,09:15:00,2026-06-16T11:00:00,BUY,CALL,3920,3954.9,3918.1,3951.8,11731
LTM,2026-06-18T09:15:00,09:15:00,2026-06-18T10:00:00,BUY,PUT,3982,3982,3918,3940,27161
LUPIN,2025-05-26T09:15:00,09:15:00,2025-05-26T10:25:00,BUY,CALL,1984,1996.3,1978,1994,30377
LUPIN,2025-06-04T09:15:00,09:15:00,2025-06-04T09:35:00,BUY,CALL,1953.9,1965.9,1948.6,1962.5,21956
LUPIN,2025-07-18T09:15:00,09:15:00,2025-07-18T09:30:00,BUY,PUT,1949.5,1950,1932,1932.5,31105
LUPIN,2025-07-22T09:15:00,09:15:00,2025-07-22T11:35:00,BUY,PUT,1930,1947.5,1905,1905.5,24438
LUPIN,2025-08-20T09:15:00,09:15:00,2025-08-20T10:15:00,BUY,PUT,1968.6,1970,1952.8,1953.4,17980
LUPIN,2025-10-03T09:15:00,09:15:00,2025-10-03T10:40:00,BUY,CALL,1984.4,1997.1,1984.4,1994,36195
LUPIN,2025-10-17T09:15:00,09:15:00,2025-10-17T10:35:00,BUY,PUT,1960,1960,1933,1942.7,19817
LUPIN,2025-10-29T09:15:00,09:15:00,2025-10-29T12:05:00,BUY,CALL,1918.7,1937.7,1918.7,1934.6,27592
LUPIN,2026-01-21T09:15:00,09:15:00,2026-01-21T10:25:00,BUY,CALL,2168.3,2210,2165.5,2195.3,47530
LUPIN,2026-02-06T09:15:00,09:15:00,2026-02-06T10:40:00,BUY,PUT,2214,2214,2184.7,2195.7,33042
LUPIN,2026-05-07T09:15:00,09:15:00,2026-05-07T10:55:00,BUY,CALL,2454.9,2464.8,2445,2461.9,62074
LUPIN,2026-05-29T09:15:00,09:15:00,2026-05-29T09:30:00,BUY,CALL,2289,2301.4,2280.6,2296.7,76222
LUPIN,2026-06-23T09:15:00,09:15:00,2026-06-23T10:30:00,BUY,CALL,2345,2367.1,2345,2359.1,40181
LUPIN,2026-06-24T09:15:00,09:15:00,2026-06-24T10:30:00,BUY,CALL,2362,2383.2,2360,2382.3,22655
M&M,2025-01-28T09:15:00,09:15:00,2025-01-28T10:20:00,BUY,PUT,2834,2835,2794.05,2796.55,82237
M&M,2025-04-17T09:15:00,09:15:00,2025-04-17T09:50:00,BUY,PUT,2632,2634.9,2602.4,2609.7,219361
M&M,2025-06-20T09:15:00,09:15:00,2025-06-20T11:15:00,BUY,CALL,3099.9,3119,3090.3,3116.1,93971
M&M,2025-06-27T09:15:00,09:15:00,2025-06-27T09:25:00,BUY,CALL,3205,3240,3198.1,3237.7,119826
M&M,2025-07-03T09:15:00,09:15:00,2025-07-03T11:00:00,BUY,CALL,3165.9,3196.3,3164.8,3192,73637
M&M,2025-07-16T09:15:00,09:15:00,2025-07-16T10:40:00,BUY,PUT,3128.2,3139.4,3098.5,3102.4,61998
M&M,2025-07-24T09:15:00,09:15:00,2025-07-24T10:40:00,BUY,CALL,3255,3286.5,3254.4,3279.4,63175
M&M,2025-08-01T09:15:00,09:15:00,2025-08-01T10:10:00,BUY,PUT,3205,3205,3155,3157.1,251425
M&M,2025-09-08T09:15:00,09:15:00,2025-09-08T11:30:00,BUY,CALL,3585,3632.2,3579.1,3608.3,213276
M&M,2025-10-01T09:15:00,09:15:00,2025-10-01T11:00:00,BUY,CALL,3419.2,3477.9,3415.5,3463.2,153059
M&M,2025-10-15T09:15:00,09:15:00,2025-10-15T10:45:00,BUY,CALL,3461,3484.5,3460,3482.8,37731
M&M,2025-11-24T09:15:00,09:15:00,2025-11-24T10:20:00,BUY,PUT,3745.1,3749.5,3700.5,3704,196814
M&M,2025-11-28T09:15:00,09:15:00,2025-11-28T10:55:00,BUY,CALL,3692,3738.5,3690.1,3736.9,167963
M&M,2025-12-18T09:15:00,09:15:00,2025-12-18T10:30:00,BUY,PUT,3600,3611.9,3566.9,3572.5,166763
M&M,2025-12-22T09:15:00,09:15:00,2025-12-22T09:30:00,BUY,PUT,3600,3619.7,3581.8,3583.7,62167
